Subject ID,Emotion,Color
4565212.0,SURPRISED,"['rgb(255, 255, 33)']"
4565212.0,STRESSED,"['rgb(232, 102, 9)']"
4565212.0,TIRED,"['rgb(177, 195, 196)']"
4565212.0,CURIOUS,"['rgb(174, 124, 235)']"
4565212.0,SLEEPY,"['rgb(222, 253, 255)']"
4565212.0,SERENE,"['rgb(120, 246, 250)']"
4565212.0,ALARMED,"['rgb(255, 45, 3)']"
4565212.0,GUILTY,"['rgb(255, 131, 74)']"
4565212.0,GENEROUS,"['rgb(255, 161, 162)']"
4565212.0,ASTONISHED,"['rgb(247, 149, 20)']"
4565212.0,SAD,"['rgb(117, 195, 240)']"
4565212.0,CALM,"['rgb(214, 250, 255)']"
4565212.0,INTERESTED,"['rgb(189, 128, 255)']"
4565212.0,SHY,"['rgb(255, 198, 189)']"
4565212.0,HAPPY,"['rgb(251, 255, 0)']"
4565212.0,EMPATHETIC,"['rgb(215, 230, 247)']"
4565179.0,EXCITED,"['rgb(89, 255, 0)']"
4565179.0,UNCERTAIN,"['rgb(166, 124, 119)']"
4565179.0,SATISFIED,"['rgb(145, 144, 54)']"
4565179.0,PITY,"['rgb(38, 66, 84)']"
4565179.0,ANGRY,"['rgb(255, 64, 0)']"
4565179.0,DEPRESSED,"['rgb(0, 0, 0)']"
4565179.0,DISGUSTED,"['rgb(0, 120, 20)']"
4565179.0,FRUSTRATED,"['rgb(99, 3, 0)']"
4565179.0,JEALOUS,"['rgb(0, 255, 115)']"
4565179.0,BORED,"['rgb(74, 74, 74)']"
4565179.0,AFRAID,"['rgb(0, 4, 38)']"
4565179.0,SURPRISED,"['rgb(255, 0, 89)']"
4565179.0,STRESSED,"['rgb(110, 60, 0)']"
4565179.0,TIRED,"['rgb(0, 11, 31)']"
4565179.0,CURIOUS,"['rgb(143, 173, 186)']"
4565179.0,SLEEPY,"['rgb(73, 0, 125)']"
4565179.0,SERENE,"['rgb(54, 55, 82)']"
4565179.0,ALARMED,"['rgb(255, 81, 0)']"
4565179.0,GUILTY,"['rgb(0, 65, 117)']"
4565179.0,GENEROUS,"['rgb(22, 38, 21)']"
4565179.0,ASTONISHED,"['rgb(94, 0, 161)']"
4565179.0,SAD,"['rgb(71, 0, 24)']"
4565179.0,CALM,"['rgb(11, 87, 150)']"
4565179.0,INTERESTED,"['rgb(255, 255, 255)']"
4565179.0,SHY,"['rgb(122, 120, 255)']"
4565179.0,HAPPY,"['rgb(255, 187, 0)']"
4565179.0,EMPATHETIC,"['rgb(0, 166, 77)']"
4565146.0,EXCITED,"['rgb(255, 171, 15)']"
4565146.0,UNCERTAIN,"['rgb(154, 111, 214)']"
4565146.0,SATISFIED,"['rgb(242, 114, 159)']"
4565146.0,PITY,"['rgb(148, 216, 255)']"
4565146.0,ANGRY,"['rgb(166, 11, 0)']"
4565146.0,DEPRESSED,"['rgb(26, 14, 48)']"
4565146.0,DISGUSTED,"['rgb(204, 201, 29)']"
4565146.0,FRUSTRATED,"['rgb(235, 76, 28)']"
4565146.0,JEALOUS,"['rgb(3, 77, 0)']"
4565146.0,BORED,"['rgb(179, 179, 179)']"
4565146.0,AFRAID,"['rgb(59, 34, 130)']"
4565146.0,SURPRISED,"['rgb(255, 170, 0)']"
4565146.0,STRESSED,"['rgb(105, 0, 35)']"
4565146.0,TIRED,"['rgb(142, 149, 191)']"
4565146.0,CURIOUS,"['rgb(175, 100, 232)']"
4565146.0,SLEEPY,"['rgb(190, 204, 230)']"
4565146.0,SERENE,"['rgb(129, 157, 240)']"
4565146.0,ALARMED,"['rgb(255, 34, 0)']"
4565146.0,GUILTY,"['rgb(22, 0, 51)']"
4565146.0,GENEROUS,"['rgb(16, 181, 38)']"
4565146.0,ASTONISHED,"['rgb(255, 242, 0)']"
4565146.0,SAD,"['rgb(0, 43, 117)']"
4565146.0,CALM,"['rgb(154, 167, 237)']"
4565146.0,INTERESTED,"['rgb(255, 247, 94)']"
4565146.0,SHY,"['rgb(255, 201, 222)']"
4565146.0,HAPPY,"['rgb(255, 255, 0)']"
4565146.0,EMPATHETIC,"['rgb(237, 157, 190)']"
4549525.0,EXCITED,"['rgb(207, 122, 187)']"
4549525.0,UNCERTAIN,"['rgb(80, 161, 66)']"
4549525.0,SATISFIED,"['rgb(120, 117, 217)']"
4549525.0,PITY,"['rgb(89, 46, 69)']"
4549525.0,ANGRY,"['rgb(255, 45, 38)']"
4549525.0,DEPRESSED,"['rgb(23, 22, 23)']"
4549525.0,DISGUSTED,"['rgb(166, 90, 15)']"
4549525.0,FRUSTRATED,"['rgb(166, 62, 56)']"
4549525.0,JEALOUS,"['rgb(140, 29, 55)']"
4549525.0,BORED,"['rgb(99, 99, 99)']"
4549525.0,AFRAID,"['rgb(222, 4, 0)']"
4549525.0,SURPRISED,"['rgb(255, 194, 254)']"
4549525.0,STRESSED,"['rgb(128, 3, 38)']"
4549525.0,TIRED,"['rgb(166, 167, 255)']"
4549525.0,CURIOUS,"['rgb(242, 238, 148)']"
4549525.0,SLEEPY,"['rgb(143, 145, 255)']"
4549525.0,SERENE,"['rgb(217, 255, 251)']"
4549525.0,ALARMED,"['rgb(217, 0, 65)']"
4549525.0,GUILTY,"['rgb(16, 22, 43)']"
4549525.0,GENEROUS,"['rgb(255, 253, 125)']"
4549525.0,ASTONISHED,"['rgb(201, 107, 255)']"
4549525.0,SAD,"['rgb(29, 34, 41)']"
4549525.0,CALM,"['rgb(179, 255, 244)']"
4549525.0,INTERESTED,"['rgb(222, 222, 55)']"
4549525.0,SHY,"['rgb(46, 16, 43)']"
4549525.0,HAPPY,"['rgb(55, 230, 157)']"
4549525.0,EMPATHETIC,"['rgb(219, 121, 140)']"
4549531.0,EXCITED,"['rgb(0, 255, 162)']"
4549531.0,UNCERTAIN,"['rgb(255, 0, 68)']"
4549531.0,SATISFIED,"['rgb(184, 5, 255)']"
4549531.0,PITY,"['rgb(179, 0, 255)']"
4549531.0,ANGRY,"['rgb(255, 0, 0)']"
4549531.0,DEPRESSED,"['rgb(98, 0, 255)']"
4549531.0,DISGUSTED,"['rgb(255, 0, 4)']"
4549531.0,FRUSTRATED,"['rgb(255, 56, 66)']"
4549531.0,JEALOUS,"['rgb(18, 255, 105)']"
4549531.0,BORED,"['rgb(255, 179, 244)']"
4549531.0,AFRAID,"['rgb(144, 0, 255)']"
4549531.0,SURPRISED,"['rgb(30, 0, 255)']"
4549531.0,STRESSED,"['rgb(255, 75, 69)']"
4549531.0,TIRED,"['rgb(234, 77, 255)']"
4549531.0,CURIOUS,"['rgb(255, 151, 15)']"
4549531.0,SLEEPY,"['rgb(255, 157, 0)']"
4549531.0,SERENE,"['rgb(0, 255, 213)']"
4549531.0,ALARMED,"['rgb(255, 13, 0)']"
4549531.0,GUILTY,"['rgb(255, 0, 25)']"
4549531.0,GENEROUS,"['rgb(179, 255, 15)']"
4549531.0,ASTONISHED,"['rgb(255, 0, 251)']"
4549531.0,SAD,"['rgb(0, 6, 87)']"
4549531.0,CALM,"['rgb(234, 255, 5)']"
4549531.0,INTERESTED,"['rgb(0, 13, 255)']"
4549531.0,SHY,"['rgb(0, 255, 234)']"
4549531.0,HAPPY,"['rgb(226, 255, 5)']"
4549531.0,EMPATHETIC,"['rgb(0, 166, 166)']"
4549487.0,EXCITED,"['rgb(255, 122, 69)']"
4549487.0,UNCERTAIN,"['rgb(255, 226, 130)']"
4549487.0,SATISFIED,"['rgb(80, 10, 255)']"
4549487.0,PITY,"['rgb(255, 222, 240)']"
4549487.0,ANGRY,"['rgb(255, 0, 13)']"
4549487.0,DEPRESSED,"['rgb(246, 217, 255)']"
4549487.0,DISGUSTED,"['rgb(141, 255, 135)']"
4549487.0,FRUSTRATED,"['rgb(255, 178, 23)']"
4549487.0,JEALOUS,"['rgb(105, 255, 107)']"
4549487.0,BORED,"['rgb(190, 158, 255)']"
4549487.0,AFRAID,"['rgb(255, 4, 0)']"
4549487.0,SURPRISED,"['rgb(237, 173, 255)']"
4549487.0,STRESSED,"['rgb(255, 179, 166)']"
4549487.0,TIRED,"['rgb(255, 166, 184)']"
4549487.0,CURIOUS,"['rgb(252, 66, 255)']"
4549487.0,SLEEPY,"['rgb(255, 181, 220)']"
4549487.0,SERENE,"['rgb(38, 204, 255)']"
4549487.0,ALARMED,"['rgb(255, 34, 0)']"
4549487.0,GUILTY,"['rgb(165, 38, 255)']"
4549487.0,GENEROUS,"['rgb(23, 23, 255)']"
4549487.0,ASTONISHED,"['rgb(255, 243, 77)']"
4549487.0,SAD,"['rgb(255, 232, 242)']"
4549487.0,CALM,"['rgb(94, 218, 255)']"
4549487.0,INTERESTED,"['rgb(207, 255, 209)']"
4549487.0,SHY,"['A loading delay of more than 10s was detected.' 'rgb(255, 173, 201)']"
4549487.0,HAPPY,"['rgb(255, 107, 248)']"
4549487.0,EMPATHETIC,"['rgb(156, 190, 255)']"
4549456.0,EXCITED,"['rgb(255, 253, 161)']"
4549456.0,UNCERTAIN,"['rgb(171, 98, 31)']"
4549456.0,SATISFIED,"['rgb(211, 194, 255)']"
4549456.0,PITY,"['rgb(0, 94, 181)']"
4549456.0,ANGRY,"['rgb(255, 0, 0)']"
4549456.0,DEPRESSED,"['rgb(0, 21, 255)']"
4549456.0,DISGUSTED,"['rgb(31, 156, 9)']"
4549456.0,FRUSTRATED,"['rgb(214, 200, 41)']"
4549456.0,JEALOUS,"['rgb(0, 189, 66)']"
4549456.0,BORED,"['rgb(0, 0, 0)']"
4549456.0,AFRAID,"['rgb(186, 12, 0)']"
4549456.0,SURPRISED,"['rgb(255, 160, 59)']"
4549456.0,STRESSED,"['rgb(173, 173, 10)']"
4549456.0,TIRED,"['rgb(89, 191, 255)']"
4549456.0,CURIOUS,"['rgb(209, 73, 207)']"
4549456.0,SLEEPY,"['rgb(41, 0, 166)']"
4549456.0,SERENE,"['rgb(255, 255, 255)']"
4549456.0,ALARMED,"['rgb(255, 8, 0)']"
4549456.0,GUILTY,"['rgb(255, 72, 0)']"
4549456.0,GENEROUS,"['rgb(252, 255, 77)']"
4549456.0,ASTONISHED,"['rgb(255, 255, 130)']"
4549456.0,SAD,"['rgb(0, 49, 148)']"
4549456.0,CALM,"['rgb(0, 191, 255)']"
4549456.0,INTERESTED,"['rgb(222, 16, 136)']"
4549456.0,SHY,"['rgb(196, 255, 181)']"
4549456.0,HAPPY,"['rgb(255, 251, 43)']"
4549456.0,EMPATHETIC,"['rgb(70, 224, 31)']"
4549435.0,EXCITED,"['rgb(255, 0, 208)']"
4549435.0,UNCERTAIN,"['rgb(73, 130, 153)']"
4549435.0,SATISFIED,"['rgb(209, 255, 179)']"
4549435.0,PITY,"['rgb(173, 71, 80)']"
4549435.0,ANGRY,"['rgb(184, 0, 6)']"
4549435.0,DEPRESSED,"['rgb(63, 107, 140)']"
4549435.0,DISGUSTED,"['rgb(46, 59, 148)']"
4549435.0,FRUSTRATED,"['rgb(156, 77, 28)']"
4549435.0,JEALOUS,"['rgb(0, 102, 36)']"
4549435.0,BORED,"['rgb(255, 210, 158)']"
4549435.0,AFRAID,"['rgb(110, 38, 25)']"
4549435.0,SURPRISED,"['rgb(238, 242, 0)']"
4549435.0,STRESSED,"['rgb(23, 0, 156)']"
4549435.0,TIRED,"['rgb(135, 154, 173)']"
4549435.0,CURIOUS,"['rgb(64, 255, 102)']"
4549435.0,SLEEPY,"['rgb(61, 30, 117)']"
4549435.0,SERENE,"['rgb(132, 152, 163)']"
4549435.0,ALARMED,"['rgb(255, 144, 41)']"
4549435.0,GUILTY,"['rgb(133, 28, 27)']"
4549435.0,GENEROUS,"['rgb(216, 78, 237)']"
4549435.0,ASTONISHED,"['rgb(255, 71, 160)']"
4549435.0,SAD,"['rgb(168, 189, 227)']"
4549435.0,CALM,"['rgb(207, 255, 234)']"
4549435.0,INTERESTED,"['rgb(68, 255, 0)']"
4549435.0,SHY,"['rgb(251, 255, 199)']"
4549435.0,HAPPY,"['rgb(255, 229, 36)']"
4549435.0,EMPATHETIC,"['rgb(234, 207, 255)']"
4549465.0,EXCITED,"['rgb(238, 255, 0)']"
4549465.0,UNCERTAIN,"['rgb(101, 142, 184)']"
4549465.0,SATISFIED,"['rgb(177, 255, 69)']"
4549465.0,PITY,"['rgb(20, 66, 89)']"
4549465.0,ANGRY,"['rgb(255, 0, 0)']"
4549465.0,DEPRESSED,"['rgb(4, 0, 255)']"
4549465.0,DISGUSTED,"['rgb(85, 166, 5)']"
4549465.0,FRUSTRATED,"['rgb(255, 0, 17)']"
4549465.0,JEALOUS,"['rgb(4, 255, 0)']"
4549465.0,BORED,"['rgb(255, 178, 36)']"
4549465.0,AFRAID,"['rgb(181, 44, 42)']"
4549465.0,SURPRISED,"['rgb(255, 255, 33)']"
4549465.0,STRESSED,"['rgb(255, 4, 0)']"
4549465.0,TIRED,"['rgb(1, 5, 5)']"
4549465.0,CURIOUS,"['rgb(12, 168, 35)']"
4549465.0,SLEEPY,"['rgb(84, 138, 255)']"
4549465.0,SERENE,"['rgb(189, 255, 255)']"
4549465.0,ALARMED,"['rgb(255, 0, 13)']"
4549465.0,GUILTY,"['rgb(168, 2, 29)']"
4549465.0,GENEROUS,"['rgb(86, 255, 64)']"
4549465.0,ASTONISHED,"['rgb(242, 255, 248)']"
4549465.0,SAD,"['rgb(32, 189, 181)']"
4549465.0,CALM,"['rgb(145, 255, 237)']"
4549465.0,INTERESTED,"['rgb(192, 163, 255)']"
4549465.0,SHY,"['rgb(39, 162, 207)']"
4549465.0,HAPPY,"['rgb(242, 255, 0)']"
4549465.0,EMPATHETIC,"['rgb(165, 255, 117)']"
4549460.0,EXCITED,"['rgb(255, 247, 0)']"
4549460.0,UNCERTAIN,"['rgb(255, 161, 247)']"
4549460.0,SATISFIED,"['rgb(3, 255, 95)']"
4549460.0,PITY,"['rgb(110, 161, 255)']"
4549460.0,ANGRY,"['rgb(255, 4, 0)']"
4549460.0,DEPRESSED,"['rgb(255, 110, 84)']"
4549460.0,DISGUSTED,"['rgb(158, 255, 84)']"
4549460.0,FRUSTRATED,"['rgb(255, 163, 163)']"
4549460.0,JEALOUS,"['rgb(255, 59, 68)']"
4549460.0,BORED,"['rgb(255, 255, 255)']"
4549460.0,AFRAID,"['rgb(255, 68, 59)']"
4549460.0,SURPRISED,"['rgb(255, 255, 0)']"
4549460.0,STRESSED,"['rgb(255, 79, 77)']"
4549460.0,TIRED,"['rgb(68, 31, 255)']"
4549460.0,CURIOUS,"['rgb(87, 255, 238)']"
4549460.0,SLEEPY,"['rgb(204, 0, 255)']"
4549460.0,SERENE,"['rgb(242, 255, 255)']"
4549460.0,ALARMED,"['rgb(0, 0, 255)']"
4549460.0,GUILTY,"['rgb(255, 0, 4)']"
4549460.0,GENEROUS,"['rgb(165, 255, 143)']"
4549460.0,ASTONISHED,"['rgb(66, 255, 66)']"
4549460.0,SAD,"['rgb(255, 193, 191)']"
4549460.0,CALM,"['rgb(193, 255, 191)']"
4549460.0,INTERESTED,"['rgb(251, 20, 255)']"
4549460.0,SHY,"['rgb(120, 203, 255)']"
4549460.0,HAPPY,"['rgb(63, 255, 5)']"
4549460.0,EMPATHETIC,"['rgb(71, 78, 255)']"
4549406.0,EXCITED,"['rgb(246, 255, 0)']"
4549406.0,UNCERTAIN,"['rgb(235, 202, 157)']"
4549406.0,SATISFIED,"['rgb(75, 184, 99)']"
4549406.0,PITY,"['rgb(240, 177, 105)']"
4549406.0,ANGRY,"['rgb(227, 0, 8)']"
4549406.0,DEPRESSED,"['rgb(18, 24, 94)']"
4549406.0,DISGUSTED,"['rgb(112, 112, 112)']"
4549406.0,FRUSTRATED,"['rgb(150, 13, 255)']"
4549406.0,JEALOUS,"['rgb(0, 153, 79)']"
4549406.0,BORED,"['rgb(147, 153, 106)']"
4549406.0,AFRAID,"['rgb(255, 0, 68)']"
4549406.0,SURPRISED,"['rgb(255, 15, 207)']"
4549406.0,STRESSED,"['rgb(255, 108, 3)']"
4549406.0,TIRED,"['rgb(119, 160, 209)']"
4549406.0,CURIOUS,"['rgb(89, 145, 255)']"
4549406.0,SLEEPY,"['rgb(91, 132, 194)']"
4549406.0,SERENE,"['rgb(163, 255, 253)']"
4549406.0,ALARMED,"['rgb(255, 34, 0)']"
4549406.0,GUILTY,"['rgb(255, 0, 0)']"
4549406.0,GENEROUS,"['rgb(4, 201, 7)']"
4549406.0,ASTONISHED,"['rgb(227, 100, 193)']"
4549406.0,SAD,"['rgb(10, 0, 156)']"
4549406.0,CALM,"['rgb(152, 250, 237)']"
4549406.0,INTERESTED,"['rgb(35, 240, 247)']"
4549406.0,SHY,"['rgb(255, 84, 84)']"
4549406.0,HAPPY,"['rgb(255, 240, 28)']"
4549406.0,EMPATHETIC,"['rgb(255, 120, 181)']"
4549381.0,EXCITED,"['rgb(255, 25, 217)']"
4549381.0,UNCERTAIN,"['rgb(148, 207, 255)']"
4549381.0,SATISFIED,"['rgb(179, 255, 203)']"
4549381.0,PITY,"['rgb(219, 234, 255)']"
4549381.0,ANGRY,"['rgb(148, 0, 10)']"
4549381.0,DEPRESSED,"['rgb(10, 10, 10)']"
4549381.0,DISGUSTED,"['rgb(0, 201, 84)']"
4549381.0,FRUSTRATED,"['rgb(92, 250, 255)']"
4549381.0,JEALOUS,"['rgb(4, 255, 0)']"
4549381.0,BORED,"['rgb(120, 22, 38)']"
4549381.0,AFRAID,"['rgb(138, 62, 135)']"
4549381.0,SURPRISED,"['rgb(255, 251, 0)']"
4549381.0,STRESSED,"['rgb(255, 170, 0)']"
4549381.0,TIRED,"['rgb(138, 209, 94)']"
4549381.0,CURIOUS,"['rgb(255, 255, 158)']"
4549381.0,SLEEPY,"['rgb(97, 255, 134)']"
4549381.0,SERENE,"['rgb(255, 247, 253)']"
4549381.0,ALARMED,"['rgb(255, 0, 0)']"
4549381.0,GUILTY,"['rgb(148, 6, 11)']"
4549381.0,GENEROUS,"['rgb(251, 173, 255)']"
4549381.0,ASTONISHED,"['rgb(255, 43, 181)']"
4549381.0,SAD,"['rgb(81, 100, 176)']"
4549381.0,CALM,"['rgb(201, 255, 227)']"
4549381.0,INTERESTED,"['rgb(255, 156, 99)']"
4549381.0,SHY,"['rgb(240, 206, 234)']"
4549381.0,HAPPY,"['rgb(255, 251, 3)']"
4549381.0,EMPATHETIC,"['rgb(196, 135, 222)']"
4549347.0,EXCITED,"['rgb(255, 84, 207)']"
4549347.0,UNCERTAIN,"['rgb(255, 235, 217)']"
4549347.0,SATISFIED,"['rgb(32, 28, 255)']"
4549347.0,PITY,"['rgb(161, 246, 255)']"
4549347.0,ANGRY,"['rgb(204, 0, 7)']"
4549347.0,DEPRESSED,"['rgb(173, 179, 196)']"
4549347.0,DISGUSTED,"['rgb(59, 102, 33)']"
4549347.0,FRUSTRATED,"['rgb(255, 85, 0)']"
4549347.0,JEALOUS,"['rgb(74, 196, 26)']"
4549347.0,BORED,"['rgb(171, 171, 171)']"
4549347.0,AFRAID,"['rgb(255, 166, 150)']"
4549347.0,SURPRISED,"['rgb(255, 172, 28)']"
4549347.0,STRESSED,"['rgb(243, 255, 74)']"
4549347.0,TIRED,"['rgb(242, 242, 242)']"
4549347.0,CURIOUS,"['rgb(255, 216, 43)']"
4549347.0,SLEEPY,"['rgb(234, 186, 255)']"
4549347.0,SERENE,"['rgb(116, 214, 162)']"
4549347.0,ALARMED,"['rgb(255, 0, 25)']"
4549347.0,GUILTY,"['rgb(218, 255, 214)']"
4549347.0,GENEROUS,"['rgb(255, 122, 242)']"
4549347.0,ASTONISHED,"['rgb(255, 221, 87)']"
4549347.0,SAD,"['rgb(204, 204, 204)']"
4549347.0,CALM,"['rgb(179, 237, 255)']"
4549347.0,INTERESTED,"['rgb(84, 209, 255)']"
4549347.0,SHY,"['rgb(217, 201, 255)']"
4549347.0,HAPPY,"['rgb(255, 153, 223)']"
4549347.0,EMPATHETIC,"['rgb(116, 232, 205)']"
4549311.0,EXCITED,"['rgb(255, 36, 171)']"
4549311.0,UNCERTAIN,"['rgb(222, 156, 135)']"
4549311.0,SATISFIED,"['rgb(76, 117, 173)']"
4549311.0,PITY,"['rgb(134, 133, 204)']"
4549311.0,ANGRY,"['rgb(219, 62, 0)']"
4549311.0,DEPRESSED,"['rgb(103, 82, 128)']"
4549311.0,DISGUSTED,"['rgb(130, 255, 155)']"
4549311.0,FRUSTRATED,"['rgb(255, 103, 61)']"
4549311.0,JEALOUS,"['rgb(173, 81, 158)']"
4549311.0,BORED,"['rgb(185, 181, 201)']"
4549311.0,AFRAID,"['rgb(186, 71, 0)']"
4549311.0,SURPRISED,"['rgb(234, 255, 0)']"
4549311.0,STRESSED,"['rgb(201, 40, 0)']"
4549311.0,TIRED,"['rgb(109, 168, 145)']"
4549311.0,CURIOUS,"['rgb(30, 168, 145)']"
4549311.0,SLEEPY,"['rgb(121, 148, 186)']"
4549311.0,SERENE,"['rgb(217, 238, 255)']"
4549311.0,ALARMED,"['rgb(255, 13, 0)']"
4549311.0,GUILTY,"['rgb(96, 191, 97)']"
4549311.0,GENEROUS,"['rgb(255, 158, 23)']"
4549311.0,ASTONISHED,"['rgb(255, 132, 0)']"
4549311.0,SAD,"['rgb(0, 31, 82)']"
4549311.0,CALM,"['rgb(184, 225, 255)']"
4549311.0,INTERESTED,"['rgb(34, 191, 13)']"
4549311.0,SHY,"['rgb(181, 235, 209)']"
4549311.0,HAPPY,"['rgb(255, 213, 0)']"
4549311.0,EMPATHETIC,"['rgb(189, 47, 83)']"
4549239.0,EXCITED,"['rgb(195, 0, 255)']"
4549239.0,UNCERTAIN,"['rgb(176, 223, 255)']"
4549239.0,SATISFIED,"['rgb(158, 223, 255)']"
4549239.0,PITY,"['rgb(253, 255, 148)']"
4549239.0,ANGRY,"['rgb(255, 0, 8)']"
4549239.0,DEPRESSED,"['rgb(126, 5, 255)']"
4549239.0,DISGUSTED,"['rgb(111, 255, 0)']"
4549239.0,FRUSTRATED,"['rgb(255, 21, 0)']"
4549239.0,JEALOUS,"['rgb(255, 82, 87)']"
4549239.0,BORED,"['rgb(117, 214, 255)']"
4549239.0,AFRAID,"['rgb(224, 60, 31)']"
4549239.0,SURPRISED,"['rgb(255, 0, 170)']"
4549239.0,STRESSED,"['rgb(255, 72, 0)']"
4549239.0,TIRED,"['rgb(163, 102, 255)']"
4549239.0,CURIOUS,"['rgb(240, 255, 79)']"
4549239.0,SLEEPY,"['rgb(173, 161, 255)']"
4549239.0,SERENE,"['rgb(41, 255, 212)']"
4549239.0,ALARMED,"['rgb(255, 63, 20)']"
4549239.0,GUILTY,"['rgb(255, 25, 0)']"
4549239.0,GENEROUS,"['rgb(255, 179, 87)']"
4549239.0,ASTONISHED,"['rgb(195, 0, 255)']"
4549239.0,SAD,"['rgb(0, 64, 255)']"
4549239.0,CALM,"['rgb(186, 255, 225)']"
4549239.0,INTERESTED,"['rgb(255, 246, 163)']"
4549239.0,SHY,"['rgb(251, 255, 224)']"
4549239.0,HAPPY,"['rgb(251, 255, 0)']"
4549239.0,EMPATHETIC,"['rgb(153, 221, 255)']"
